Article_ID,Article_ID2,Country,Disease_name,Disease_name2,Disease,PMID,First Author,Publication Year,DOI,Combining Authoryear (withformula),Authoryear,Ncases,Ncontrol,total,genus,Genus_mean_RA_disease,Genus_mean_RA_control,foldchange(calculation),foldchange,pvalue,,,,,,,,,,,,,,Age_disease,Age_control,Sequencing_type,16s_sequencing_region,Genus(original_,Genus_clean (original,Genus_classified,Genus_RA_in_disease,Genus_>1_studies(cancer_or_autoimmune),Genus_increased_HowMany_Cancer_study,Genus_decreased_HowMany_Cancer_study,Genus_increased_HowMany_Autoimmune_study,Genus_decreased_HowMany_Autoimmune_study,Genus_statistical_test,Genus_mean_RA_disease(original),Genus_mean_RA_control (original),Genus_effect_type,Genus_effect_type_quanititative_value,Genus_quantitative_data_source_in_paper,Genus_Pvalue(original)
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,Eubacterium,0.012430,0.03980,0.31235578,0.3124,0.00000000319000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,Eubacterium,Eubacterium,yes,decreased,yes,6,9,2,4,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.012430252,0.039795172,fold-change (relative abun_dise/rel.abd_health),0.31235578,additional file 1,0.000000
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.000245,0.00076,0.322319513,0.3223,0.00374339600000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(Clostridium_bartlettii_DSM_16795),unclassified,no,decreased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.000244753,0.000759349,fold-change (relative abun_dise/rel.abd_health),0.322319513,additional file 1,0.003743
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.000046,0.00012,0.382070791,0.3821,0.00010183300000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(Lachnospiraceae_bacterium_9_1_43BFAA),unclassified,no,decreased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.0000462,0.00012092,fold-change (relative abun_dise/rel.abd_health),0.382070791,additional file 1,0.000102
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.000271,0.00068,0.396522914,0.3965,0.00000000066700000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus([Bacteroides]_pectinophilus_ATCC_43243),unclassified,no,decreased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.000270523,0.000682238,fold-change (relative abun_dise/rel.abd_health),0.396522914,additional file 1,0.000000
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.000172,0.00041,0.41559714,0.4156,0.00000090800000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(Lachnospiraceae_bacterium_8_1_57FAA),unclassified,no,decreased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.000171785,0.000413345,fold-change (relative abun_dise/rel.abd_health),0.41559714,additional file 1,0.000001
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.000152,0.00036,0.420668211,0.4207,0.00010183300000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(Lachnospiraceae_bacterium_3_1_46FAA),unclassified,no,decreased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.000152337,0.000362131,fold-change (relative abun_dise/rel.abd_health),0.420668211,additional file 1,0.000102
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.000019,0.00004,0.447306792,0.4473,0.00822361800000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(Lachnospiraceae_bacterium_4_1_37FAA),unclassified,no,decreased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.0000191,0.0000427,fold-change (relative abun_dise/rel.abd_health),0.447306792,additional file 1,0.008224
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.000079,0.00017,0.458850793,0.4589,0.00040342000000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(Lachnospiraceae_bacterium_1_1_57FAA),unclassified,no,decreased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.0000794,0.000173041,fold-change (relative abun_dise/rel.abd_health),0.458850793,additional file 1,0.000403
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,Campylobacter,0.000093,0.00020,0.469228291,0.4692,0.00064058700000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,Campylobacter,Campylobacter,yes,decreased,yes,2,1,0,1,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.0000932,0.000198624,fold-change (relative abun_dise/rel.abd_health),0.469228291,additional file 1,0.000641
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,Roseburia,0.012824,0.02394,0.535685561,0.5357,0.00319587100000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,Roseburia,Roseburia,yes,decreased,yes,2,5,1,5,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.012823647,0.023938758,fold-change (relative abun_dise/rel.abd_health),0.535685561,additional file 1,0.003196
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,Enterococcus,0.000361,0.00063,0.572867284,0.5729,0.00003590000000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,Enterococcus,Enterococcus,yes,decreased,yes,5,0,2,5,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.000361434,0.000630921,fold-change (relative abun_dise/rel.abd_health),0.572867284,additional file 1,0.000036
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.000027,0.00005,0.574786325,0.5748,0.00329126300000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(Clostridiales_bacterium_OBRC5-5),unclassified,no,decreased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.0000269,0.0000468,fold-change (relative abun_dise/rel.abd_health),0.574786325,additional file 1,0.003291
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.000099,0.00017,0.578088851,0.5781,0.00006380000000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(Lachnospiraceae_bacterium_5_1_57FAA),unclassified,no,decreased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.0000987,0.000170735,fold-change (relative abun_dise/rel.abd_health),0.578088851,additional file 1,0.000064
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.000054,0.00009,0.600448934,0.6004,0.00071941000000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(Lachnospiraceae_bacterium_3_1_57FAA_CT1),unclassified,no,decreased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.0000535,0.0000891,fold-change (relative abun_dise/rel.abd_health),0.600448934,additional file 1,0.000719
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.000020,0.00003,0.608024691,0.6080,0.00825571200000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(Bryantella_formatexigens_DSM_14469),unclassified,no,decreased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.0000197,0.0000324,fold-change (relative abun_dise/rel.abd_health),0.608024691,additional file 1,0.008256
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,Parabacteroides,0.014759,0.02428,0.607891211,0.6079,0.00402918600000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,Parabacteroides,Parabacteroides,yes,decreased,yes,4,1,2,4,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.014759105,0.024279188,fold-change (relative abun_dise/rel.abd_health),0.607891211,additional file 1,0.004029
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.000131,0.00022,0.609070261,0.6091,0.04389784500000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(Eubacterium_dolichum_DSM_3991),unclassified,no,decreased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.000131131,0.000215297,fold-change (relative abun_dise/rel.abd_health),0.609070261,additional file 1,0.043898
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.000013,0.00002,0.615384615,0.6154,0.00415828800000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(Lachnospiraceae_bacterium_2_1_46FAA),unclassified,no,decreased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.0000128,0.0000208,fold-change (relative abun_dise/rel.abd_health),0.615384615,additional file 1,0.004158
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.001912,0.00289,0.661057505,0.6611,0.03482260000000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(butyrate-producing_bacterium_SS3/4),unclassified,no,decreased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.00191205,0.002892411,fold-change (relative abun_dise/rel.abd_health),0.661057505,additional file 1,0.034823
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.000273,0.00041,0.662508986,0.6625,0.00064058700000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(Clostridium_difficile_70-100-2010),unclassified,no,decreased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.0002728,0.000411768,fold-change (relative abun_dise/rel.abd_health),0.662508986,additional file 1,0.000641
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,Clostridium,0.006262,0.00898,0.697301966,0.6973,0.00022640500000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,Clostridium,Clostridium,yes,decreased,yes,1,2,0,3,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.006262174,0.008980577,fold-change (relative abun_dise/rel.abd_health),0.697301966,additional file 1,0.000226
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.000075,0.00010,0.727332757,0.7273,0.02823595000000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(Erysipelotrichaceae_bacterium_2_2_44A),unclassified,no,decreased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.0000749,0.000102979,fold-change (relative abun_dise/rel.abd_health),0.727332757,additional file 1,0.028236
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.000194,0.00024,0.825409588,0.8254,0.00825571200000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(Erysipelotrichaceae_bacterium_3_1_53),unclassified,no,decreased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.000194015,0.000235053,fold-change (relative abun_dise/rel.abd_health),0.825409588,additional file 1,0.008256
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,Neisseria,0.000033,0.00000,23.98550725,23.9855,0.00000000000003310,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,Neisseria,Neisseria,yes,increased,no,0,0,1,0,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.0000331,0.00000138,fold-change (relative abun_dise/rel.abd_health),23.98550725,additional file 1,0.000000
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,Bifidobacterium ,0.015062,0.00120,12.57802088,12.5780,0.00000000003310000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,Bifidobacterium,Bifidobacterium ,yes,increased,yes,2,4,2,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.01506218,0.0011975,fold-change (relative abun_dise/rel.abd_health),12.57802088,additional file 1,0.000000
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,Collinsella,0.000499,0.00007,7.530271903,7.5303,0.00000018100000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,Collinsella,Collinsella,yes,increased,yes,2,0,3,3,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.000498504,0.0000662,fold-change (relative abun_dise/rel.abd_health),7.530271903,additional file 1,0.000000
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,Rothia,0.000026,0.00000,7.5,7.5000,0.00000000000508000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,Rothia,Rothia,yes,increased,yes,2,0,2,0,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.0000264,0.00000352,fold-change (relative abun_dise/rel.abd_health),7.5,additional file 1,0.000000
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,Actinomyces,0.000085,0.00001,7.310344828,7.3103,0.00000000000000001,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,Actinomyces,Actinomyces,yes,increased,yes,2,0,4,1,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.0000848,0.0000116,fold-change (relative abun_dise/rel.abd_health),7.310344828,additional file 1,0.000000
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,Corynebacterium,0.000011,0.00000,4.953271028,4.9533,0.00000000000004990,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,Corynebacterium,Corynebacterium,yes,increased,no,0,0,1,0,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.0000106,0.00000214,fold-change (relative abun_dise/rel.abd_health),4.953271028,additional file 1,0.000000
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,Eggerthella,0.000244,0.00006,3.923916533,3.9239,0.00004420000000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,Eggerthella,Eggerthella,yes,increased,yes,0,0,3,0,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.00024446,0.0000623,fold-change (relative abun_dise/rel.abd_health),3.923916533,additional file 1,0.000044
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,Sutterella,0.000058,0.00002,3.802631579,3.8026,0.00570965100000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,Sutterella,Sutterella,yes,increased,yes,1,0,2,0,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.0000578,0.0000152,fold-change (relative abun_dise/rel.abd_health),3.802631579,additional file 1,0.005710
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,Megamonas,0.000136,0.00004,3.253054893,3.2531,0.00220437300000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,Megamonas,Megamonas,yes,increased,yes,0,4,2,1,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.000136303,0.0000419,fold-change (relative abun_dise/rel.abd_health),3.253054893,additional file 1,0.002204
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.001070,0.00034,3.168925344,3.1689,0.00010183300000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(Flavonifractor_plautii_ATCC_29863),unclassified,no,increased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.001069788,0.000337587,fold-change (relative abun_dise/rel.abd_health),3.168925344,additional file 1,0.000102
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,Faecalibacterium,0.067027,0.03523,1.902748902,1.9027,0.00004390000000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,Faecalibacterium,Faecalibacterium,yes,increased,yes,1,5,2,7,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.067027266,0.035226543,fold-change (relative abun_dise/rel.abd_health),1.902748902,additional file 1,0.000044
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.001654,0.00091,1.81087252,1.8109,0.01098812500000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(Lachnospiraceae_bacterium_7_1_58FAA),unclassified,no,increased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.001653658,0.000913183,fold-change (relative abun_dise/rel.abd_health),1.81087252,additional file 1,0.010988
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,Megasphaera,0.000020,0.00001,1.743589744,1.7436,0.00381198700000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,Megasphaera,Megasphaera,yes,increased,yes,3,0,1,1,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.0000204,0.0000117,fold-change (relative abun_dise/rel.abd_health),1.743589744,additional file 1,0.003812
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,unclassified,0.000369,0.00022,1.659751561,1.6598,0.04904745400000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,genus(butyrate-producing_bacterium_SSC/2),unclassified,no,increased,yes,0,0,3,2,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.000368508,0.000222026,fold-change (relative abun_dise/rel.abd_health),1.659751561,additional file 1,0.049047
,Article_0297,China,Ankylosing spondylitis,Arthritis,Autoimmune,28750650,Wen C,2017,10.1186/s13059-017-1271-6,"Wen C, 2017","Wen C, 2017",97,114,211,Prevotella,0.002020,0.00143,1.417127454,1.4171,0.04904745400000000,,,,,,,,,,,,,,14-71 years,23-70 years,shotgun,na,Prevotella,Prevotella,yes,increased,yes,4,3,3,5,"Wilcoxon rank-sum test (FDR corrected p value), median relative abunadnce",0.002019802,0.001425279,fold-change (relative abun_dise/rel.abd_health),1.417127454,additional file 1,0.049047
Article_0418,Article_0418,USA,Multiple sclerosis,Multiple sclerosis,Autoimmune,27352007,Jangi S,2016,10.1038/ncomms12015,"Jangi S, 2016","Jangi S, 2016",60,43,103,Methanobrevibacter,0.013700,0.00364,3.763736264,3.7637,0.00230000000000000,,,,,,,,,,,,,,49.7±8.50 years,42.2±9.61 years,16s,V3–V5,Methanobrevibacter,Methanobrevibacter,yes,increased,yes,0,0,2,2,"DESEq2 multifactorial modeling (corected P value), counted illumina platform",1.37E-02,3.64E-03,not given,not given,not given,0.002300
,Article_0418,USA,MS,Multiple sclerosis,Autoimmune,27352007,Jangi S,2016,10.1038/ncomms12015,"Jangi S, 2016","Jangi S, 2016",60,43,103,Akkermansia,0.107000,0.05290,2.02268431,2.0227,0.03450000000000000,,,,,,,,,,,,,,49.7±8.50 years,42.2±9.61 years,16s,V3–V5,Akkermansia,Akkermansia,yes,increased,yes,3,1,1,2,"DESEq2 multifactorial modeling (corected P value), counted illumina platform",1.07E-01,5.29E-02,not given,not given,not given,0.034500
,Article_0418,USA,MS,Multiple sclerosis,Autoimmune,27352007,Jangi S,2016,10.1038/ncomms12015,"Jangi S, 2016","Jangi S, 2016",60,43,103,Butyricimonas,0.000581,0.00137,0.424087591,0.4241,0.00950000000000000,,,,,,,,,,,,,,49.7±8.50 years,42.2±9.61 years,16s,V3–V5,Butyricimonas,Butyricimonas,yes,decreased,no,1,0,0,1,"DESEq2 multifactorial modeling (corected P value), counted illumina platform",5.81E-04,1.37E-03,not given,not given,not given,9.50E-03
,Article_0418,USA,MS,Multiple sclerosis,Autoimmune,27352007,Jangi S,2016,10.1038/ncomms12015,"Jangi S, 2016","Jangi S, 2016",60,43,103,Paraprevotella,0.000465,0.00347,0.134005764,0.1340,0.00870000000000000,,,,,,,,,,,,,,49.7±8.50 years,42.2±9.61 years,16s,V3–V5,Paraprevotella,Paraprevotella,yes,decreased,yes,2,0,0,3,"DESEq2 multifactorial modeling (corected P value), counted illumina platform",4.65E-04,3.47E-03,not given,not given,not given,8.70E-03
,Article_0418,USA,MS,Multiple sclerosis,Autoimmune,27352007,Jangi S,2016,10.1038/ncomms12015,"Jangi S, 2016","Jangi S, 2016",60,43,103,Haemophilus ,0.004610,0.00479,0.962421712,0.9624,0.02570000000000000,,,,,,,,,,,,,,49.7±8.50 years,42.2±9.61 years,16s,V3–V5,Haemophilus,Haemophilus ,yes,decreased,yes,2,1,1,4,"DESEq2 multifactorial modeling (corected P value), counted illumina platform",4.61E-03,4.79E-03,not given,not given,not given,2.57E-02
,Article_0418,USA,MS,Multiple sclerosis,Autoimmune,27352007,Jangi S,2016,10.1038/ncomms12015,"Jangi S, 2016","Jangi S, 2016",60,43,103,Slackia,0.000048,0.00016,0.294444444,0.2944,0.05210000000000000,,,,,,,,,,,,,,49.7±8.50 years,42.2±9.61 years,16s,V3–V5,Slackia,Slackia,yes,decreased,yes,1,1,0,2,"DESEq2 multifactorial modeling (corected P value), counted illumina platform",4.77E-05,1.62E-04,not given,not given,not given,5.21E-02
,Article_0418,USA,MS,Multiple sclerosis,Autoimmune,27352007,Jangi S,2016,10.1038/ncomms12015,"Jangi S, 2016","Jangi S, 2016",60,43,103,Barnesiella,0.006550,0.01180,0.555084746,0.5551,0.00010000000000000,,,,,,,,,,,,,,49.7±8.50 years,42.2±9.61 years,16s,V3–V5,Barnesiella,Barnesiella,yes,decreased,no,1,0,1,1,"DESEq2 multifactorial modeling (corected P value), counted illumina platform",6.55E-03,1.18E-02,not given,not given,not given,1.00E-04
,Article_0418,USA,MS,Multiple sclerosis,Autoimmune,27352007,Jangi S,2016,10.1038/ncomms12015,"Jangi S, 2016","Jangi S, 2016",60,43,103,Acidaminococcaceae_unclassified,0.000570,0.00006,9.827586207,9.8276,0.02570000000000000,,,,,,,,,,,,,,49.7±8.50 years,42.2±9.61 years,16s,V3–V5,Acidaminococcaceae_unc,Acidaminococcaceae_unclassified,no,decreased,no,0,0,0,1,"DESEq2 multifactorial modeling (corected P value), counted illumina platform",5.70E-04,5.80E-05,not given,not given,not given,2.57E-02
,Article_0418,USA,MS,Multiple sclerosis,Autoimmune,27352007,Jangi S,2016,10.1038/ncomms12015,"Jangi S, 2016","Jangi S, 2016",60,43,103,Megamonas,0.000279,0.00012,2.325,2.3250,0.00001800000000000,,,,,,,,,,,,,,49.7±8.50 years,42.2±9.61 years,16s,V3–V5,Megamonas,Megamonas,yes,increased,yes,0,4,2,1,"DESEq2 multifactorial modeling (corected P value), counted illumina platform",2.79E-04,1.20E-04,not given,not given,not given,1.80E-05
,Article_0418,USA,MS,Multiple sclerosis,Autoimmune,27352007,Jangi S,2016,10.1038/ncomms12015,"Jangi S, 2016","Jangi S, 2016",60,43,103,Guggenheimella,0.003170,0.00162,1.956790123,1.9568,0.00003600000000000,,,,,,,,,,,,,,49.7±8.50 years,42.2±9.61 years,16s,V3–V5,Guggenheimella,Guggenheimella,yes,decreased,no,0,0,0,1,"DESEq2 multifactorial modeling (corected P value), counted illumina platform",3.17E-03,1.62E-03,not given,not given,not given,3.60E-05
,Article_0418,USA,MS,Multiple sclerosis,Autoimmune,27352007,Jangi S,2016,10.1038/ncomms12015,"Jangi S, 2016","Jangi S, 2016",60,43,103,Thermoplasmatales_unclassified,0.000002,0.00002,0.0875,0.0875,0.03450000000000000,,,,,,,,,,,,,,49.7±8.50 years,42.2±9.61 years,16s,V3–V5,"Thermoplasmatales_unc	",Thermoplasmatales_unclassified,no,increased,no,0,0,1,0,"DESEq2 multifactorial modeling (corected P value), counted illumina platform",1.82E-06,2.08E-05,not given,not given,not given,3.45E-02
